8.275579610095914518e+01,8.415556820307968167e+01,8.526791816540242053e+01,8.607554273362266883e+01,8.656574791342211483e+01,8.673078136816030792e+01,8.656803686954481236e+01,8.608012326466777608e+01,8.527479540732362295e+01,8.416474960723017773e+01,8.276729113528378434e+01,8.110388595093451158e+01,7.919961287439053876e+01,7.708253572960224176e+01,7.478301739447846330e+01,7.233299912295109380e+01,6.976526891333620028e+01,6.711274210690555719e+01,6.440777587864701559e+01,6.168153694276487897e+01,5.896343878890380807e+01,5.628066126777735434e+01,5.365776154792588670e+01,5.111638156283792966e+01,4.867505324573237147e+01,4.634909927617712100e+01,4.415062388080977485e+01,4.208858555048239225e+01,4.016894143385376026e+01,3.839485168242438107e+01,3.676693115907704623e+01,3.528353565461614494e+01,3.394107003108003084e+01,3.273430645231201197e+01,3.165670198254340661e+01,3.070070623580122771e+01,2.985805134436511565e+01,2.912001818870579228e+01,2.847767450823968716e+01,2.792208211766269343e+01,2.744447192762726573e+01,2.703638676648466088e+01,2.668979309251362864e+01,2.639716355883908250e+01,2.615153304445348326e+01,2.594653120368264965e+01,2.577639483098414530e+01,2.563596341219697550e+01,2.552066116514739136e+01,2.542646869137813681e+01,2.534988709602475865e+01,2.528789711213563507e+01,2.523791541384196435e+01,2.519774994101744880e+01,2.516555570379579621e+01,2.513979220190803687e+01,2.511918329079071910e+01,2.510268005982837280e+01,2.508942706091974273e+01,2.507873203827615782e+01,2.507003916149232481e+01,2.506290565056422182e+01,2.505698159981311335e+01,2.505199275323457542e+01,2.504772595208095609e+01,2.504401696205777128e+01,2.504074038822083637e+01,2.503780139678253036e+01,2.503512898135739562e+01,2.503267053401539499e+01,2.503038750670394919e+01,2.502825197447285177e+01,2.502624393725099594e+01,2.502434922081678081e+01,2.502255785952312905e+01,2.502086286297907236e+01,2.501925928614113914e+01,2.501774353715653021e+01,2.501631286995124981e+01,2.501496501915595871e+01,2.501369794372980238e+01,2.501250965280978988e+01,2.501139809310941686e+01,2.501036108183122764e+01,2.500939627274039267e+01,2.500850114594415174e+01,2.500767301418582989e+01,2.500690904021901417e+01,2.500620626118393730e+01,2.500556161695043755e+01,2.500497198019051481e+01,2.500443418655373051e+01,2.500394506378460946e+01,2.500350145897677123e+01,2.500310026342959446e+01,2.500273843478025881e+01,2.500241301624155810e+01,2.500212115289576786e+01,2.500186010508513235e+01,2.500162725900703364e+01
8.473377916100230323e+01,8.618159022292761051e+01,8.733215210449571941e+01,8.816756970785442604e+01,8.867471491230014635e+01,8.884557034101631245e+01,8.867744080144670704e+01,8.817302460484323490e+01,8.734034212566965039e+01,8.619252424200979590e+01,8.474746845324953881e+01,8.302737525766210069e+01,8.105818156799611529e+01,7.886891135947132625e+01,7.649096623758629221e+01,7.395738009018751313e+01,7.130206241209752704e+01,6.855905427984652079e+01,6.576181938000921434e+01,6.294259007513643667e+01,6.013178538177783139e+01,5.735751411806662503e+01,5.464517255140107466e+01,5.201714184066699431e+01,4.949258661467412423e+01,4.708735233302699896e+01,4.481395578480896802e+01,4.268166030875728723e+01,4.069662514432689449e+01,3.886211678715669393e+01,3.717876932995971373e+01,3.564488049310959639e+01,3.425673033284512314e+01,3.300891038209794459e+01,3.189465213754981932e+01,3.090614525656619449e+01,3.003483746732925042e+01,2.927170992700802543e+01,2.860752349711097153e+01,2.803303306555847385e+01,2.753916856948430336e+01,2.711718271518279977e+01,2.675876652174604686e+01,2.645613471762277769e+01,2.620208369286399730e+01,2.599002516380966554e+01,2.581399895992620230e+01,2.566866841931480892e+01,2.554930180890080393e+01,2.545174299801448115e+01,2.537237434030445016e+01,2.530807438725280178e+01,2.525617269265602260e+01,2.521440359331230141e+01,2.518086048477927363e+01,2.515395176626430640e+01,2.513235931533802514e+01,2.511500007745503638e+01,2.510099112031622681e+01,2.508961830941101212e+01,2.508030860710437437e+01,2.507260588037344107e+01,2.506615001776712148e+01,2.506065909983699314e+01,2.505591433446679517e+01,2.505174745461313535e+01,2.504803027667173509e+01,2.504466612915603818e+01,2.504158288029395152e+01,2.503872731673879670e+01,2.503606065161698169e+01,2.503355496686648962e+01,2.503119042097659630e+01,2.502895307792742940e+01,2.502683323577736374e+01,2.502482415364303847e+01,2.502292109364455186e+01,2.502112060977665209e+01,2.501942002874355708e+01,2.501781707875352367e+01,2.501630963133574781e+01,2.501489552865652755e+01,2.501357247481051616e+01,2.501233797436903572e+01,2.501118930528442164e+01,2.501012351625627161e+01,2.500913744101794478e+01,2.500822772383094872e+01,2.500739085189021083e+01,2.500662319143441081e+01,2.500592102519409821e+01,2.500528058945431198e+01,2.500469810950212235e+01,2.500416983260864967e+01,2.500369205798594052e+01,2.500326116338256455e+01,2.500287362815327086e+01,2.500252605276902429e+01,2.500221517483346645e+01,2.500193788174635756e+01
8.658200494120623603e+01,8.807473278344620837e+01,8.926103383715738460e+01,9.012246020358765008e+01,9.064547829185845274e+01,9.082182320465889802e+01,9.064871670624722810e+01,9.012894073744213586e+01,8.927076375682322862e+01,8.808772263109560186e+01,8.659826811208446884e+01,8.482528687217519803e+01,8.279551739519891385e+01,8.053888054169419775e+01,7.808774817755023889e+01,7.547617477774159056e+01,7.273911735380946197e+01,6.991166842409602111e+01,6.702832512301418433e+01,6.412231505129969378e+01,6.122499626353795321e+01,5.836534506038049841e+01,5.556954120448695278e+01,5.286065601832707728e+01,5.025844474695796293e+01,4.777924075915711910e+01,4.543594576766751914e+01,4.323810739188409968e+01,4.119207314477252879e+01,3.930120834241114380e+01,3.756616451443080962e+01,3.598518460829590992e+01,3.455443157276674526e+01,3.326832769666538070e+01,3.211989327347657053e+01,3.110107465718110120e+01,3.020305346508850874e+01,2.941653046849062392e+01,2.873197949989676658e+01,2.813986841735695066e+01,2.763084573800756516e+01,2.719589293691477039e+01,2.682644357239358257e+01,2.651447132961529007e+01,2.625254976871512014e+01,2.603388703168234741e+01,2.585233902313714793e+01,2.570240465933046892e+01,2.557920670705970778e+01,2.547846154114720818e+01,2.539644086693744285e+01,2.532992811238160158e+01,2.527617181915703526e+01,2.523283797660871741e+01,2.519796286462062440e+01,2.516990761608147054e+01,2.514731538656171139e+01,2.512907173459416299e+01,2.511426857373717780e+01,2.510217185790840588e+01,2.509219300273147013e+01,2.508386392473497395e+01,2.507681549307651636e+01,2.507075913037130377e+01,2.506547126533941849e+01,2.506078032560863633e+01,2.505655595969842153e+01,2.505270018900259998e+01,2.504914021005627589e+01,2.504582259165684022e+01,2.504270863820610060e+01,2.503977071816618860e+01,2.503698938345719327e+01,2.503435113104906762e+01,2.503184668132634982e+01,2.502946966870848300e+01,2.502721565837137163e+01,2.502508141876723258e+01,2.502306439311253783e+01,2.502116232430620002e+01,2.501937299708571061e+01,2.501769406887467895e+01,2.501612296696448112e+01,2.501465683463547052e+01,2.501329251276807142e+01,2.501202654660592017e+01,2.501085520977192900e+01,2.500977453953828089e+01,2.500878037882581140e+01,2.500786842154840883e+01,2.500703425879806474e+01,2.500627342404503040e+01,2.500558143605091743e+01,2.500495383859699672e+01,2.500438623644216207e+01,2.500387432716682667e+01,2.500341392874560142e+01,2.500300100283550009e+01,2.500263167387629437e+01,2.500230224418248071e+01
8.828449216455680926e+01,8.981863068865223454e+01,9.103789433522740637e+01,9.192332626047397071e+01,9.246101959267464565e+01,9.264248159428781548e+01,9.246485763851721629e+01,9.193100674327571653e+01,9.104942586678545524e+01,8.983402576314897203e+01,8.830376665752865506e+01,8.648216707120454316e+01,8.439670357142823320e+01,8.207812284018865512e+01,7.955969009706285533e+01,7.687639947607632962e+01,7.406417240549944836e+01,7.115906939245476792e+01,6.819653894664932636e+01,6.521072481429722245e+01,6.223384939908363833e+01,5.929568741512318297e+01,5.642313965664709485e+01,5.363991249329467337e+01,5.096630451228105585e+01,4.841909781372038424e+01,4.601154797901637039e+01,4.375346379584830458e+01,4.165136551979375668e+01,3.970870882545914071e+01,3.792616065442685880e+01,3.630191287408375445e+01,3.483201996184229188e+01,3.351074774186632510e+01,3.233092142879650055e+01,3.128426276911347159e+01,3.036170780783216472e+01,2.955369864258099355e+01,2.885044436445487293e+01,2.824214814407273977e+01,2.771919903633366289e+01,2.727232849956351757e+01,2.689273282206644566e+01,2.657216360547885969e+01,2.630298916795132058e+01,2.607823021123442331e+01,2.589157336382575281e+01,2.573736629381056673e+01,2.561059801043460382e+01,2.550686777512321868e+01,2.542234575272690122e+01,2.535372818249011218e+01,2.529818946280056480e+01,2.525333314750028180e+01,2.521714346345879321e+01,2.518793859387112022e+01,2.516432663978845952e+01,2.514516488032272434e+01,2.512952270306296043e+01,2.511664837102856040e+01,2.510593962933972279e+01,2.509691803052318448e+01,2.508920676777052350e+01,2.508251174573753062e+01,2.507660558363691194e+01,2.507131423056332054e+01,2.506650587365686178e+01,2.506208183178620530e+01,2.505796914739564230e+01,2.505411461407350515e+01,2.505048000489570370e+01,2.504703829484596156e+01,2.504377069825769908e+01,2.504066436831739750e+01,2.503771062961136451e+01,2.503490363615552994e+01,2.503223936619851386e+01,2.502971488136271461e+01,2.502732779152271547e+01,2.502507587841887826e+01,2.502295684060612757e+01,2.502096813019729638e+01,2.501910685822675262e+01,2.501736975056892476e+01,2.501575314041228282e+01,2.501425298650126550e+01,2.501286490888064407e+01,2.501158423584674395e+01,2.501040605734306510e+01,2.500932528122796228e+01,2.500833668976460444e+01,2.500743499439897377e+01,2.500661488744660232e+01,2.500587108974038131e+01,2.500519839362762298e+01,2.500459170096635120e+01,2.500404605597443464e+01,2.500355667294347128e+01,2.500311895895068659e+01,2.500272853179450294e+01
8.982621790243464943e+01,9.139790071636555524e+01,9.264706546565638234e+01,9.355429474633324105e+01,9.410534392008776194e+01,9.429151412317159497e+01,9.410988167883169808e+01,9.356337545548078083e+01,9.266069930701861779e+01,9.141610246193521050e+01,8.984900632201208737e+01,8.798350132545252222e+01,8.584773208205942296e+01,8.347319269533929287e+01,8.089395689171743697e+01,7.814586917986795811e+01,7.526572372307457215e+01,7.229045694472594619e+01,6.925637817889543157e+01,6.619846005231410402e+01,6.314970690965043332e+01,6.014061566884718246e+01,5.719873923178510466e+01,5.434835819561044445e+01,5.161026232052785190e+01,4.900163919956565195e+01,4.653606400458187409e+01,4.422358117490332319e+01,4.207086655541037601e+01,4.008145682407705124e+01,3.825603208036483238e+01,3.659273716545353494e+01,3.508752759301709290e+01,3.373452680159890349e+01,3.252638269686892158e+01,3.145461302555374772e+01,3.050993090214696934e+01,2.968254368850724134e+01,2.896242030850472915e+01,2.833952388174290959e+01,2.780400821477410389e+01,2.734637814506957909e+01,2.695761495950677755e+01,2.662926908884372423e+01,2.635352301070030379e+01,2.612322778638444376e+01,2.593191693156968824e+01,2.577380140435516154e+01,2.564374941789504092e+01,2.553725458169892093e+01,2.545039557877609937e+01,2.537979022602238288e+01,2.532254637047970292e+01,2.527621166822430609e+01,2.523872389515110726e+01,2.520836306482430444e+01,2.518370628855105409e+01,2.516358601367107894e+01,2.514705202109613680e+01,2.513333735291869075e+01,2.512182817377844657e+01,2.511203744236514623e+01,2.510358217762400201e+01,2.509616404301079129e+01,2.508955293641773210e+01,2.508357325817150496e+01,2.507809253013946460e+01,2.507301205129861543e+01,2.506825929552028498e+01,2.506378178279243585e+01,2.505954218321897642e+01,2.505551444202448153e+01,2.505168074206680373e+01,2.504802914705154748e+01,2.504455179313358215e+01,2.504124351854222397e+01,2.503810084015299253e+01,2.503512120258161033e+01,2.503230243953510836e+01,2.502964239902872379e+01,2.502713869391133983e+01,2.502478854719569767e+01,2.502258870821806269e+01,2.502053542089628024e+01,2.501862442953410337e+01,2.501685101092684960e+01,2.501521002412552974e+01,2.501369597125520983e+01,2.501230306437496864e+01,2.501102529460790080e+01,2.500985650073639022e+01,2.500879043521193168e+01,2.500782082611781121e+01,2.500694143408412629e+01,2.500614610351627221e+01,2.500542880778217381e+01,2.500478368822648179e+01,2.500420508705392564e+01,2.500368757425905386e+01,2.500322596888221582e+01
9.119333967030378574e+01,9.279836913177847180e+01,9.407411182243667724e+01,9.500074234165003872e+01,9.556371686686382816e+01,9.575415399943335615e+01,9.556906899070818895e+01,9.501145271271531101e+01,9.409019244980420638e+01,9.281983743848437030e+01,9.122021779465508473e+01,8.931593077079918430e+01,8.713571293435512644e+01,8.471172064378468747e+01,8.207874396111739657e+01,7.927338077629789836e+01,7.633319838824809267e+01,7.329590911076709858e+01,7.019858472725024967e+01,6.707693193726149161e+01,6.396464749251928339e+01,6.089286771201614812e+01,5.788972271475116571e+01,5.498000123635798531e+01,5.218492751602121871e+01,4.952204764529031422e+01,4.700521912392491686e+01,4.464469429664498534e+01,4.244728593535145933e+01,4.041660152943286732e+01,3.855333185772381199e+01,3.685557910889601629e+01,3.531921013122882158e+01,3.393822124254586470e+01,3.270510231477928897e+01,3.161118945424671978e+01,3.064699741550013101e+01,2.980252480517276936e+01,2.906752705394533010e+01,2.843175397458257692e+01,2.788515041325265997e+01,2.741801998890281311e+01,2.702115316784587407e+01,2.668592192110944339e+01,2.640434395861015560e+01,2.616912003748389637e+01,2.597364812243116461e+01,2.581201826129825605e+01,2.567899196124154315e+01,2.556996964353630730e+01,2.548094945198335282e+01,2.540848032258366018e+01,2.534961181913099892e+01,2.530184282500357895e+01,2.526307077562112724e+01,2.523154273409199888e+01,2.520580926542482558e+01,2.518468175922769703e+01,2.516719359049146476e+01,2.515256529340343761e+01,2.514017375246858066e+01,2.512952528519573647e+01,2.512023239682448406e+01,2.511199392501587369e+01,2.510457825590211911e+01,2.509780927729578082e+01,2.509155473544914017e+01,2.508571667427285234e+01,2.508022365669063802e+01,2.507502449375276399e+01,2.507008323578319775e+01,2.506537520927845009e+01,2.506088391209531707e+01,2.505659860667304883e+01,2.505251247600266495e+01,2.504862122943601577e+01,2.504492206509225483e+01,2.504141291260194180e+01,2.503809189437183846e+01,2.503495695566919821e+01,2.503200562386336969e+01,2.502923486538900377e+01,2.502664101566962174e+01,2.502421976260797720e+01,2.502196616853343869e+01,2.501987471889336589e+01,2.501793938865499456e+01,2.501615371948994238e+01,2.501451090246416697e+01,2.501300386224918171e+01,2.501162533988332726e+01,2.501036797190709393e+01,2.500922436432199447e+01,2.500818716031604438e+01,2.500724910108922217e+01,2.500640307942127905e+01,2.500564218586862353e+01,2.500495974766925045e+01,2.500434936058470115e+01,2.500380491402273009e+01
9.237340426596145448e+01,9.400728562347832451e+01,9.530604872704904551e+01,9.624951650880022669e+01,9.682288730987828274e+01,9.701712248099981650e+01,9.682918475531415936e+01,9.626211860459299885e+01,9.532496960339017278e+01,9.403254578075654990e+01,9.240502975267345676e+01,9.046745582606855862e+01,8.824907099660705967e+01,8.578260261507841733e+01,8.310345830858311444e+01,8.024888540836795414e+01,7.725711761407534084e+01,7.416653593532369371e+01,7.101486917634393592e+01,6.783845650072970557e+01,6.467159110656243115e+01,6.154595996300236038e+01,5.849019013075025697e+01,5.552950763699032422e+01,5.268551041757014985e+01,4.997605267150049713e+01,4.741523426145602826e+01,4.501348566800986362e+01,4.277773655310832623e+01,4.071165425601087406e+01,3.881593753822013326e+01,3.708865058163450357e+01,3.552558256386487301e+01,3.412061899957638644e+01,3.286611234319698838e+01,3.175324098351804736e+01,3.077234760979823847e+01,2.991324988168015864e+01,2.916551829112680849e+01,2.851871797717185686e+01,2.796261297363008680e+01,2.748733288399110108e+01,2.708350325244193613e+01,2.674234191823071782e+01,2.645572440045441809e+01,2.621622187266147819e+01,2.601711557226938965e+01,2.585239157676975097e+01,2.571671979952700227e+01,2.560542084709360466e+01,2.551442407154955561e+01,2.544021977763675935e+01,2.537980813433981453e+01,2.533064691888627706e+01,2.529059980815608455e+01,2.525788654379255505e+01,2.523103594400809868e+01,2.520884242420641286e+01,2.519032642358655849e+01,2.517469891641435709e+01,2.516133001291830951e+01,2.514972152240095937e+01,2.513948325566285646e+01,2.513031278011901293e+01,2.512197830375103536e+01,2.511430434810140966e+01,2.510715987104899583e+01,2.510044851277531919e+01,2.509410065939712453e+01,2.508806704507834340e+01,2.508231364252825557e+01,2.507681762169581674e+01,2.507156418574237122e+01,2.506654412101395124e+01,2.506175192309867228e+01,2.505718438379290092e+01,2.505283954378241873e+01,2.504871593310474864e+01,2.504481203614152562e+01,2.504112593021151767e+01,2.503765505704983951e+01,2.503439609483603334e+01,2.503134490523667921e+01,2.502849653540702235e+01,2.502584525927581183e+01,2.502338464591854006e+01,2.502110764557798106e+01,2.501900668606271694e+01,2.501707377396452259e+01,2.501530059648195348e+01,2.501367862069922410e+01,2.501219918800837050e+01,2.501085360202812069e+01,2.500963320890188868e+01,2.500852946927947329e+01,2.500753402162383310e+01,2.500663873675287263e+01,2.500583576373903938e+01,2.500511756745656911e+01,2.500447695819469018e+01
9.335553898139458795e+01,9.501351918671282704e+01,9.633154183764335698e+01,9.728913782464383075e+01,9.787129142181659347e+01,9.806883349660921567e+01,9.787868332346161537e+01,9.730393008502461782e+01,9.635375104268932489e+01,9.504316939965066524e+01,9.339266077778506769e+01,9.142762270575749994e+01,8.917772631585036436e+01,8.667617335560507286e+01,8.395888447259471832e+01,8.106364642047306290e+01,7.802924631928912902e+01,7.489462040416778166e+01,7.169804289544080689e+01,6.847637785495513185e+01,6.526441333548959278e+01,6.209429299171678451e+01,5.899505582805315385e+01,5.599229014074393262e+01,5.310790318883255168e+01,5.036000390036319629e+01,4.776289215476106165e+01,4.532714501089186854e+01,4.305978776236953820e+01,4.096453594415776678e+01,3.904209339311658766e+01,3.729049114825377842e+01,3.570545230074280596e+01,3.428076878121306947e+01,3.300867739725077854e+01,3.188022409297376214e+01,3.088560727849092657e+01,3.001449305813929413e+01,2.925629717073189084e+01,2.860043035488501673e+01,2.803650559688105659e+01,2.755450725466599948e+01,2.714492334490341818e+01,2.679884331315738422e+01,2.650802437828612668e+01,2.626493006198320046e+01,2.606274480427014950e+01,2.589536865408999944e+01,2.575739594394309862e+01,2.564408164366448872e+01,2.555129877564589691e+01,2.547548989472974412e+01,2.541361522000719120e+01,2.536309957801780257e+01,2.532177989792297623e+01,2.528785460492474968e+01,2.525983589979910704e+01,2.523650559703981600e+01,2.521687492530318409e+01,2.520014847217575493e+01,2.518569227900673368e+01,2.517300595721728129e+01,2.516169860056559315e+01,2.515146820314237885e+01,2.514208425502352284e+01,2.513337317126266157e+01,2.512520621036598101e+01,2.511748955116305737e+01,2.511015621827584354e+01,2.510315957302532297e+01,2.509646811605215788e+01,2.509006137818939663e+01,2.508392670575338812e+01,2.507805677439624858e+01,2.507244769134098306e+01,2.506709756884178475e+01,2.506200547194698913e+01,2.505717066112366709e+01,2.505259206517892778e+01,2.504826793240235006e+01,2.504419561821455531e+01,2.504037147611039416e+01,2.503679082559919777e+01,2.503344797642096253e+01,2.503033629278431960e+01,2.502744828493159801e+01,2.502477571816138280e+01,2.502230973167624484e+01,2.502004096139375022e+01,2.501795966226107026e+01,2.501605582672667083e+01,2.501431929690886591e+01,2.501273986870977240e+01,2.501130738669161246e+01,2.501001182898972175e+01,2.500884338190486744e+01,2.500779250411319765e+01,2.500684998066852671e+01,2.500600696715784821e+01,2.500525502451547410e+01
9.413062111791774100e+01,9.580773178446966654e+01,9.714108411859993453e+01,9.810997937060240304e+01,9.869923355677380528e+01,9.889957507935481829e+01,9.870788924197682945e+01,9.812730064399670482e+01,9.716709040178915302e+01,9.584245125473823634e+01,9.417408957828924088e+01,9.218768886435876198e+01,8.991325408363790928e+01,8.738436029702481278e+01,8.463733176782085366e+01,8.171037953520274755e+01,7.864272589977142047e+01,7.547374356517326532e+01,7.224213535840924294e+01,6.898517765180538674e+01,6.573804701162154629e+01,6.253324541301955719e+01,5.940013481724963640e+01,5.636458723673183613e+01,5.344875183989790202e+01,5.067093637156037289e+01,4.804559635659573757e+01,4.558342234740926813e+01,4.329151295955612966e+01,4.117361966245321980e+01,3.923044825911679112e+01,3.746000166832273237e+01,3.585794895048505282e+01,3.441800640584332172e+01,3.313231791390157355e+01,3.199182336068350452e+01,3.098660589747946048e+01,3.010621077820787406e+01,2.933993052927505829e+01,2.867705312713558286e+01,2.810707162288980498e+01,2.761985520680964612e+01,2.720578301369265972e+01,2.685584301485757308e+01,2.656169912241833941e+01,2.631573015731675014e+01,2.611104462585840125e+01,2.594147533896795110e+01,2.580155782739442571e+01,2.568649628996615064e+01,2.559212049578681558e+01,2.551483667801942801e+01,2.545157503631274309e+01,2.539973603244747835e+01,2.535713724019585058e+01,2.532196211169078026e+01,2.529271166018987671e+01,2.526815974020552957e+01,2.524731233413440279e+01,2.522937103033328654e+01,2.521370069928677538e+01,2.519980123861911636e+01,2.518728315961488562e+01,2.517584672240633026e+01,2.516526428862813347e+01,2.515536554382359213e+01,2.514602524225607638e+01,2.513715313959740172e+01,2.512868580039463140e+01,2.512057999405754316e+01,2.511280742278378142e+01,2.510535055535317994e+01,2.509819937060278860e+01,2.509134884261283460e+01,2.508479702553628599e+01,2.507854361923054043e+01,2.507258891726828054e+01,2.506693305654903625e+01,2.506157550275328916e+01,2.505651471849801837e+01,2.505174797152653099e+01,2.504727124887057244e+01,2.504307924992877687e+01,2.503916543706611719e+01,2.503552212688424916e+01,2.503214060894493542e+01,2.502901128162285715e+01,2.502612379706637569e+01,2.502346720907692301e+01,2.502103011917844100e+01,2.501880081731614069e+01,2.501676741456178377e+01,2.501491796595897199e+01,2.501324058225403846e+01,2.501172352975516233e+01,2.501035531796568279e+01,2.500912477496441610e+01,2.500802111076832901e+01,2.500703396912156151e+01,2.500615346831695973e+01
9.469142214396558188e+01,9.638252603646920136e+01,9.772714634942586542e+01,9.870441930725014856e+01,9.929904010487416599e+01,9.950166369648853504e+01,9.930915124744626610e+01,9.872465316057453322e+01,9.775752560085757636e+01,9.642308360131575284e+01,9.474219984554513019e+01,9.274076380489348992e+01,9.044902080155817714e+01,8.790081455339603167e+01,8.513275966383595517e+01,8.218337224289410869e+01,7.909218733949889213e+01,7.589889115279855503e+01,7.264249415404060528e+01,6.936056842838156911e+01,6.608856891896661523e+01,6.285925403660617405e+01,5.970221651786028616e+01,5.664353070648705568e+01,5.370551782249009420e+01,5.090662647238714555e+01,4.826142181559197297e+01,4.578067356856369230e+01,4.347153049193073571e+01,4.133776721395355480e+01,3.938008820228249363e+01,3.759647337276531687e+01,3.598255015452426875e+01,3.453197772489949102e+01,3.323683047895159604e+01,3.208796948931613713e+01,3.107539262457372331e+01,3.018855601388642640e+01,2.941666156859578862e+01,2.874890720831424318e+01,2.817469821744773739e+01,2.768381972423711446e+01,2.726657161305048049e+01,2.691386823410429585e+01,2.661730606102554120e+01,2.636920297688559955e+01,2.616261316511048207e+01,2.599132167201435806e+01,2.584982262621640459e+01,2.573328488247615198e+01,2.563750853886738668e+01,2.555887539000883280e+01,2.549429595520681957e+01,2.544115528450532793e+01,2.539725931872681031e+01,2.536078317774277835e+01,2.533022238592677056e+01,2.530434772228308660e+01,2.528216410871927167e+01,2.526287372392081565e+01,2.524584335051153516e+01,2.523057582614080374e+01,2.521668537019031575e+01,2.520387649167378186e+01,2.519192614514111028e+01,2.518066878464357572e+01,2.516998396607809596e+01,2.515978616103481968e+01,2.515001646675874269e+01,2.514063592377851819e+01,2.513162018255887631e+01,2.512295529118877369e+01,2.511463440614125275e+01,2.510665525649982044e+01,2.509901821808044531e+01,2.509172487722639033e+01,2.508477698458305127e+01,2.507817571690655001e+01,2.507192118007309745e+01,2.506601209915917394e+01,2.506044565201683483e+01,2.505521741144944414e+01,2.505032136817209576e+01,2.504575001247227561e+01,2.504149445710051936e+01,2.503754458762112023e+01,2.503388922941350003e+01,2.503051632288266504e+01,2.502741310033290389e+01,2.502456625948123659e+01,2.502196212981438350e+01,2.501958682898684927e+01,2.501742640726674693e+01,2.501546697869686753e+01,2.501369483817973105e+01,2.501209656413858440e+01,2.501065910676804549e+01,2.500936986218076896e+01,2.500821673299027381e+01,2.500718817605262956e+01
